Time, WP_X, WP_Y, WP_Z, WP_Yaw, WP_Pitch, WP_Roll, Velocity, Car_X, Car_Y, Car_Z, Car_Yaw, Car_Pitch, Car_Roll
8.333393156528473, -111.41163635253906, -84.562744140625, 0.0, 0.014829196035861969, 360.0, 0.0, 1.5352973697741372, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
8.666726738214493, -111.33486938476562, -84.5627212524414, 0.0, 0.01349406037479639, 360.0, 0.0, 1.6084934893431344, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
9.000060439109802, -111.25444793701172, -84.56270599365234, 0.0, 0.017785435542464256, 360.0, 0.0, 1.6851805172338379, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
9.33339411020279, -111.1701889038086, -84.56267547607422, 0.0, 0.02638399414718151, 360.0, 0.0, 1.760266883168663, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
9.666728049516678, -111.0821762084961, -84.56263732910156, 0.0, 0.02703317441046238, 360.0, 0.0, 1.8310172040936252, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
10.00006240606308, -110.9906234741211, -84.56259155273438, 0.0, 0.025787334889173508, 360.0, 0.0, 1.9046109649363732, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
10.333396196365356, -110.89539337158203, -84.56254577636719, 0.0, 0.01865704171359539, 360.0, 0.0, 1.981163883636724, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
10.666730254888535, -110.79633331298828, -84.56248474121094, 0.0, 0.03731739521026611, 360.0, 0.0, 2.053557893301207, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
11.000064074993134, -110.69365692138672, -84.56241607666016, 0.0, 0.03665576130151749, 360.0, 0.0, 2.1262746732722264, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
11.333398163318634, -110.58734130859375, -84.56234741210938, 0.0, 0.03589398413896561, 360.0, 0.0, 2.2015656460256534, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
11.666732162237167, -110.47726440429688, -84.56226348876953, 0.0, 0.051433905959129333, 360.0, 0.0, 2.2753560036097644, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
12.000065922737122, -110.36349487304688, -84.56216430664062, 0.0, 0.05250154435634613, 360.0, 0.0, 2.348198230144272, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
12.333399564027786, -110.24608612060547, -84.56205749511719, 0.0, 0.05358750745654106, 360.0, 0.0, 2.423373238160176, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
12.666733354330063, -110.12491607666016, -84.56192779541016, 0.0, 0.0673966035246849, 360.0, 0.0, 2.496814596575356, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
13.000067412853241, -110.00007629394531, -84.56178283691406, 0.0, 0.06824172288179398, 360.0, 0.0, 2.5703186494118224, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
13.333402127027512, -109.8715591430664, -84.56163024902344, 0.0, 0.0787786915898323, 360.0, 0.0, 2.645969661177648, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
13.666735738515854, -109.7392578125, -84.56144714355469, 0.0, 0.07843658328056335, 360.0, 0.0, 2.7184724543679537, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
14.000069916248322, -109.60333251953125, -84.56126403808594, 0.0, 0.08106932044029236, 360.0, 0.0, 2.792963016701327, -112.20529174804688, -84.56281280517578, 0.000293331133434549, 0.08630397915840149, 0.0, 0.0
14.333403944969177, -109.46368408203125, -84.56105041503906, 0.0, 0.09304825216531754, 360.0, 0.0, 2.8669995773297816, -112.19347381591797, -84.56279754638672, 0.00030782699468545616, 0.0860145315527916, 0.04846018925309181, 5.246004548098426e-06
14.666737705469131, -109.3203353881836, -84.5608139038086, 0.0, 0.09119893610477448, 360.0, 0.0, 2.9407855680630672, -112.12078857421875, -84.56268310546875, 0.00033571242238394916, 0.08544158935546875, 0.1473681479692459, -3.0517569030052982e-05
